name,year,fall,mass,reclat,reclong
Elephant Moraine 90472,1990.0,Found,78.3,-76.27154,156.42026
Elephant Moraine 90473,1990.0,Found,50.1,-76.27409,156.4311
Elephant Moraine 90474,1990.0,Found,117.7,-76.26843,156.42926
Elephant Moraine 90475,1990.0,Found,68.9,-76.27525,156.40928
Elephant Moraine 90476,1990.0,Found,63.8,-76.27362,156.4211
Elephant Moraine 90477,1990.0,Found,62.3,-76.27705,156.45452
Elephant Moraine 90478,1990.0,Found,58.7,-76.27754,156.42762
Elephant Moraine 90479,1990.0,Found,82.6,-76.275,156.42238
Elephant Moraine 90480,1990.0,Found,66.8,-76.27697,156.42678
Elephant Moraine 90481,1990.0,Found,74.8,-76.27402,156.42398
Elephant Moraine 90482,1990.0,Found,66.0,-76.27417,156.42239
Elephant Moraine 90483,1990.0,Found,177.9,-76.2741,156.43588
Elephant Moraine 90484,1990.0,Found,93.6,-76.27389,156.50221
Elephant Moraine 90485,1990.0,Found,52.4,-76.28713,156.48596
Elephant Moraine 90486,1990.0,Found,152.9,-76.26905,156.44067
Elephant Moraine 90487,1990.0,Found,300.8,-76.2669,156.46047
Elephant Moraine 90488,1990.0,Found,240.6,-76.30565,156.53973
Elephant Moraine 90489,1990.0,Found,48.8,-76.28322,156.49848
Elephant Moraine 90490,1990.0,Found,93.0,-76.2753,156.43048
Elephant Moraine 90491,1990.0,Found,107.1,-76.27377,156.43655
Elephant Moraine 90492,1990.0,Found,140.2,-76.27071,156.43645
Elephant Moraine 90493,1990.0,Found,219.0,-76.27209,156.43576
Elephant Moraine 90494,1990.0,Found,65.3,-76.27807,156.43488
Elephant Moraine 90495,1990.0,Found,96.8,-76.27353,156.50226
Elephant Moraine 90496,1990.0,Found,103.4,-76.26833,156.49233
Elephant Moraine 90497,1990.0,Found,103.6,-76.27777,156.51493
Elephant Moraine 90498,1990.0,Found,71.3,-76.27423,156.42867
Elephant Moraine 90499,1990.0,Found,104.9,-76.27376,156.4391
Elephant Moraine 90500,1990.0,Found,107.6,-76.27956,156.50727
Elephant Moraine 90501,1990.0,Found,53.7,-76.27904,156.43829
Elephant Moraine 90502,1990.0,Found,150.0,-76.26782,156.53713
Elephant Moraine 90503,1990.0,Found,85.0,-76.28383,156.47433
Elephant Moraine 90504,1990.0,Found,117.4,-76.27971,156.50692
Elephant Moraine 90505,1990.0,Found,98.0,-76.27238,156.43403
Elephant Moraine 90506,1990.0,Found,112.4,-76.27552,156.43475
Elephant Moraine 90507,1990.0,Found,4.9,-76.28735,156.44904
Elephant Moraine 90508,1990.0,Found,42.6,-76.28219,156.46842
Elephant Moraine 90509,1990.0,Found,8.7,-76.28727,156.43098
Elephant Moraine 90510,1990.0,Found,23.5,-76.28902,156.43485
Elephant Moraine 90511,1990.0,Found,7.9,-76.28685,156.43409
Elephant Moraine 90512,1990.0,Found,18.7,-76.28632,156.46017
Elephant Moraine 90513,1990.0,Found,25.4,-76.28453,156.45958
Elephant Moraine 90514,1990.0,Found,11.7,-76.28738,156.44274
Elephant Moraine 90515,1990.0,Found,8.3,-76.28044,156.43401
Elephant Moraine 90516,1990.0,Found,4.3,-76.28538,156.43995
Elephant Moraine 90517,1990.0,Found,36.7,-76.28515,156.44128
Elephant Moraine 90518,1990.0,Found,20.9,-76.28516,156.44125
Elephant Moraine 90519,1990.0,Found,5.2,-76.28817,156.43216
Elephant Moraine 90520,1990.0,Found,21.4,-76.28272,156.46237
Elephant Moraine 90521,1990.0,Found,5.5,-76.29002,156.43221
Elephant Moraine 90522,1990.0,Found,6.9,-76.28689,156.43299
Elephant Moraine 90523,1990.0,Found,4.0,-76.28963,156.45819
Elephant Moraine 90524,1990.0,Found,8.9,-76.28863,156.43207
Elephant Moraine 90525,1990.0,Found,14.6,-76.28715,156.43055
Elephant Moraine 90526,1990.0,Found,12.7,-76.28334,156.47015
Elephant Moraine 90527,1990.0,Found,6.6,-76.28159,156.4592
Elephant Moraine 90528,1990.0,Found,14.9,-76.28747,156.43672
Elephant Moraine 90529,1990.0,Found,6.8,-76.28737,156.42991
Elephant Moraine 90530,1990.0,Found,8.4,-76.28865,156.43064
Elephant Moraine 90531,1990.0,Found,24.8,-76.28259,156.46533
Elephant Moraine 90532,1990.0,Found,29.9,-76.28151,156.45995
Elephant Moraine 90533,1990.0,Found,11.0,-76.28234,156.44695
Elephant Moraine 90534,1990.0,Found,9.6,-76.2832,156.46397
Elephant Moraine 90535,1990.0,Found,9.0,-76.28883,156.43261
Elephant Moraine 90536,1990.0,Found,17.9,-76.28458,156.46467
Elephant Moraine 90537,1990.0,Found,17.6,-76.2805,156.47031
Elephant Moraine 90538,1990.0,Found,4.9,-76.28895,156.4307
Elephant Moraine 90539,1990.0,Found,20.2,-76.28583,156.44156
Elephant Moraine 90540,1990.0,Found,15.5,-76.2826,156.4644
Elephant Moraine 90541,1990.0,Found,38.2,-76.28853,156.45868
Elephant Moraine 90542,1990.0,Found,5.0,-76.28533,156.43785
Elephant Moraine 90543,1990.0,Found,6.7,-76.2873,156.42982
Elephant Moraine 90544,1990.0,Found,48.7,-76.28206,156.46844
Elephant Moraine 90545,1990.0,Found,8.3,-76.28741,156.43846
Elephant Moraine 90546,1990.0,Found,12.3,-76.28647,156.46693
Elephant Moraine 90547,1990.0,Found,4.1,-76.28151,156.45887
Elephant Moraine 90548,1990.0,Found,2.2,-76.28525,156.45131
Elephant Moraine 90549,1990.0,Found,4.1,-76.28809,156.43778
Elephant Moraine 90550,1990.0,Found,30.3,-76.28214,156.47376
Elephant Moraine 90551,1990.0,Found,12.4,-76.28734,156.46805
Elephant Moraine 90552,1990.0,Found,38.7,-76.28174,156.46619
Elephant Moraine 90553,1990.0,Found,7.5,-76.28344,156.46495
Elephant Moraine 90554,1990.0,Found,19.1,-76.28341,156.46279
Elephant Moraine 90555,1990.0,Found,6.8,-76.28581,156.44145
Elephant Moraine 90556,1990.0,Found,21.3,-76.28314,156.43256
Elephant Moraine 90557,1990.0,Found,6.1,-76.28115,156.4342
Elephant Moraine 90558,1990.0,Found,6.9,-76.28879,156.42882
Elephant Moraine 90559,1990.0,Found,42.2,-76.28186,156.47247
Elephant Moraine 90560,1990.0,Found,28.1,-76.28234,156.47428
Elephant Moraine 90561,1990.0,Found,0.9,-76.28724,156.42988
Elephant Moraine 90562,1990.0,Found,5.2,-76.28782,156.43144
Elephant Moraine 90563,1990.0,Found,4.2,-76.28543,156.44073
Elephant Moraine 90564,1990.0,Found,27.2,-76.28217,156.4466
Elephant Moraine 90565,1990.0,Found,32.4,-76.28393,156.46453
Elephant Moraine 90566,1990.0,Found,15.6,-76.28652,156.43322
Elephant Moraine 90567,1990.0,Found,17.3,-76.27687,156.43392
Elephant Moraine 90568,1990.0,Found,22.8,-76.26959,156.43945
Elephant Moraine 90569,1990.0,Found,41.6,-76.27217,156.43499
Elephant Moraine 90570,1990.0,Found,22.8,-76.27518,156.43953
Elephant Moraine 90571,1990.0,Found,22.9,-76.2783,156.43498
Elephant Moraine 90572,1990.0,Found,28.9,-76.26798,156.44092
Elephant Moraine 90573,1990.0,Found,19.1,-76.27068,156.43706
Elephant Moraine 90574,1990.0,Found,20.6,-76.27064,156.43566
Elephant Moraine 90575,1990.0,Found,33.7,-76.27337,156.43478
Elephant Moraine 90576,1990.0,Found,18.4,-76.27094,156.43571
Elephant Moraine 90577,1990.0,Found,33.6,-76.27533,156.43097
Elephant Moraine 90578,1990.0,Found,10.1,-76.27264,156.43444
Elephant Moraine 90579,1990.0,Found,15.6,-76.27762,156.43847
Elephant Moraine 90580,1990.0,Found,11.1,-76.28581,156.43861
Elephant Moraine 90581,1990.0,Found,18.4,-76.28218,156.47658
Elephant Moraine 90582,1990.0,Found,1.7,-76.28807,156.43831
Elephant Moraine 90583,1990.0,Found,2.1,-76.28395,156.46472
Elephant Moraine 90584,1990.0,Found,5.5,-76.26503,156.49249
Elephant Moraine 90585,1990.0,Found,31.5,-76.2821,156.45085
Elephant Moraine 90586,1990.0,Found,2.7,-76.28202,156.47199
Elephant Moraine 90587,1990.0,Found,4.6,-76.28798,156.467
Elephant Moraine 90588,1990.0,Found,4.0,-76.28534,156.44977
Elephant Moraine 90589,1990.0,Found,4.3,-76.28695,156.46082
Elephant Moraine 90590,1990.0,Found,3.2,-76.28526,156.44048
Elephant Moraine 90591,1990.0,Found,6.2,-76.28722,156.44045
Elephant Moraine 90592,1990.0,Found,6.4,-76.28679,156.45309
Elephant Moraine 90593,1990.0,Found,31.9,-76.28599,156.43596
Elephant Moraine 90594,1990.0,Found,3.1,-76.28345,156.43534
Elephant Moraine 90595,1990.0,Found,36.7,-76.27726,156.42194
Elephant Moraine 90596,1990.0,Found,20.3,-76.27649,156.42737
Elephant Moraine 90597,1990.0,Found,78.9,-76.26757,156.408
Elephant Moraine 90598,1990.0,Found,33.1,-76.27318,156.42185
Elephant Moraine 90599,1990.0,Found,57.9,-76.27182,156.40874
Elephant Moraine 90600,1990.0,Found,34.2,-76.27467,156.40709
Elephant Moraine 90601,1990.0,Found,14.4,-76.27166,156.42068
Elephant Moraine 90602,1990.0,Found,26.9,-76.27799,156.43025
Elephant Moraine 90603,1990.0,Found,21.0,-76.27252,156.41035
Elephant Moraine 90604,1990.0,Found,25.6,-76.27429,156.4347
Elephant Moraine 90605,1990.0,Found,42.3,-76.26983,156.42574
Elephant Moraine 90606,1990.0,Found,37.0,-76.27729,156.41691
Elephant Moraine 90607,1990.0,Found,37.0,-76.26612,156.40846
Elephant Moraine 90608,1990.0,Found,11.8,-76.26712,156.43822
Elephant Moraine 90609,1990.0,Found,39.7,-76.27429,156.42471
Elephant Moraine 90610,1990.0,Found,1450.8,-76.18333,157.16667
Elephant Moraine 90611,1990.0,Found,34.7,-76.27027,156.43047
Elephant Moraine 90612,1990.0,Found,37.0,-76.26727,156.41824
Elephant Moraine 90613,1990.0,Found,35.0,-76.27134,156.43002
Elephant Moraine 90614,1990.0,Found,8.4,-76.27401,156.42277
Elephant Moraine 90615,1990.0,Found,43.0,-76.28503,156.46888
Elephant Moraine 90616,1990.0,Found,26.1,-76.27323,156.41981
Elephant Moraine 90617,1990.0,Found,53.8,-76.26611,156.43589
Elephant Moraine 90618,1990.0,Found,42.5,-76.27172,156.43111
Elephant Moraine 90619,1990.0,Found,55.0,-76.27746,156.42558
Elephant Moraine 90620,1990.0,Found,14.8,-76.27581,156.43096
Elephant Moraine 90621,1990.0,Found,4.3,-76.26936,156.41791
Elephant Moraine 90622,1990.0,Found,14.1,-76.27293,156.42199
Elephant Moraine 90623,1990.0,Found,16.7,-76.26978,156.43236
Elephant Moraine 90624,1990.0,Found,3.2,-76.28725,156.44703
Elephant Moraine 90625,1990.0,Found,3.8,-76.27934,156.43196
Elephant Moraine 90626,1990.0,Found,25.1,-76.26686,156.43224
Elephant Moraine 90627,1990.0,Found,19.3,-76.26978,156.43451
Elephant Moraine 90628,1990.0,Found,23.1,-76.29366,156.36046
Elephant Moraine 90629,1990.0,Found,36.3,-76.275,156.42341
Elephant Moraine 90630,1990.0,Found,8.6,-76.26662,156.41675
Elephant Moraine 90631,1990.0,Found,25.5,-76.28281,156.45131
Elephant Moraine 90632,1990.0,Found,30.2,-76.27016,156.41444
Elephant Moraine 90633,1990.0,Found,44.8,-76.26889,156.4216
Elephant Moraine 90634,1990.0,Found,2.1,-76.26739,156.41911
Elephant Moraine 90635,1990.0,Found,1.3,-76.27513,156.38914
Elephant Moraine 90636,1990.0,Found,32.2,-76.27524,156.42288
Elephant Moraine 90637,1990.0,Found,23.3,-76.27134,156.42751
Elephant Moraine 90638,1990.0,Found,26.5,-76.27574,156.42327
Elephant Moraine 90639,1990.0,Found,24.2,-76.27616,156.4211
Elephant Moraine 90640,1990.0,Found,9.7,-76.27195,156.41295
Elephant Moraine 90641,1990.0,Found,1.4,-76.27051,156.42509
Elephant Moraine 90642,1990.0,Found,5.4,-76.26554,156.42553
Elephant Moraine 90643,1990.0,Found,19.0,-76.27612,156.4271
Elephant Moraine 90644,1990.0,Found,1.3,-76.27515,156.39015
Elephant Moraine 90645,1990.0,Found,55.3,-76.27447,156.42119
Elephant Moraine 90646,1990.0,Found,27.2,-76.2767,156.4175
Elephant Moraine 90647,1990.0,Found,13.4,-76.26708,156.43695
Elephant Moraine 90648,1990.0,Found,21.5,-76.27103,156.43345
Elephant Moraine 90649,1990.0,Found,48.7,-76.26526,156.42276
Elephant Moraine 90650,1990.0,Found,15.7,-76.27739,156.42867
Elephant Moraine 90651,1990.0,Found,36.6,-76.27812,156.42932
Elephant Moraine 90652,1990.0,Found,14.8,-76.27733,156.42608
Elephant Moraine 90653,1990.0,Found,8.9,-76.2706,156.4296
Elephant Moraine 90654,1990.0,Found,16.5,-76.27208,156.43668
Elephant Moraine 90655,1990.0,Found,7.4,-76.27694,156.42702
Elephant Moraine 90656,1990.0,Found,57.0,-76.27041,156.42784
Elephant Moraine 90657,1990.0,Found,16.1,-76.26635,156.48655
Elephant Moraine 90658,1990.0,Found,26.7,-76.27134,156.43101
Elephant Moraine 90659,1990.0,Found,1.4,-76.26705,156.43799
Elephant Moraine 90660,1990.0,Found,8.6,-76.26522,156.40969
Elephant Moraine 90661,1990.0,Found,11.6,-76.27584,156.42787
Elephant Moraine 90662,1990.0,Found,25.5,-76.27191,156.42868
Elephant Moraine 90663,1990.0,Found,33.5,-76.27045,156.40788
Elephant Moraine 90664,1990.0,Found,11.8,-76.26704,156.43891
Elephant Moraine 90665,1990.0,Found,16.2,-76.27567,156.4317
Elephant Moraine 90666,1990.0,Found,10.2,-76.26748,156.43043
Elephant Moraine 90667,1990.0,Found,31.0,-76.27144,156.42433
Elephant Moraine 90668,1990.0,Found,18.8,-76.26636,156.43538
Elephant Moraine 90669,1990.0,Found,2.9,-76.27986,156.43233
Elephant Moraine 90670,1990.0,Found,43.4,-76.27974,156.4235
Elephant Moraine 90671,1990.0,Found,35.2,-76.29473,156.365
Elephant Moraine 90672,1990.0,Found,72.1,-76.28021,156.42418
Elephant Moraine 90673,1990.0,Found,70.1,-76.26853,156.4523
Elephant Moraine 90674,1990.0,Found,33.2,-76.27122,156.44624
Elephant Moraine 90675,1990.0,Found,49.9,-76.28002,156.42285
Elephant Moraine 90676,1990.0,Found,14.7,-76.26769,156.44561
Elephant Moraine 90677,1990.0,Found,22.8,-76.26993,156.45267
Elephant Moraine 90678,1990.0,Found,20.9,-76.26638,156.44915
Elephant Moraine 90679,1990.0,Found,70.7,-76.27618,156.40101
Elephant Moraine 90680,1990.0,Found,19.3,-76.26767,156.44644
Elephant Moraine 90681,1990.0,Found,40.0,-76.27857,156.41966
Elephant Moraine 90682,1990.0,Found,25.2,-76.27158,156.44175
Elephant Moraine 90683,1990.0,Found,23.1,-76.27894,156.44137
Elephant Moraine 90684,1990.0,Found,16.6,-76.27199,156.44076
Elephant Moraine 90685,1990.0,Found,18.2,-76.26961,156.44217
Elephant Moraine 90686,1990.0,Found,11.6,-76.26955,156.447
Elephant Moraine 90687,1990.0,Found,10.6,-76.26742,156.44963
Elephant Moraine 90688,1990.0,Found,17.6,-76.26828,156.44387
Elephant Moraine 90689,1990.0,Found,37.0,-76.27309,156.44098
Elephant Moraine 90690,1990.0,Found,24.9,-76.27294,156.44296
Elephant Moraine 90691,1990.0,Found,26.1,-76.2796,156.4276
Elephant Moraine 90692,1990.0,Found,13.6,-76.26696,156.4529
Elephant Moraine 90693,1990.0,Found,10.9,-76.28982,156.41449
Elephant Moraine 90694,1990.0,Found,22.9,-76.28927,156.42524
Elephant Moraine 90695,1990.0,Found,30.6,-76.2804,156.42536
Elephant Moraine 90696,1990.0,Found,15.6,-76.2707,156.44592
Elephant Moraine 90697,1990.0,Found,17.7,-76.26729,156.45056
Elephant Moraine 90698,1990.0,Found,16.3,-76.18333,157.16667
Elephant Moraine 90699,1990.0,Found,19.1,-76.27847,156.39784
Elephant Moraine 90700,1990.0,Found,36.7,-76.18333,157.16667
Elephant Moraine 90701,1990.0,Found,4.4,-76.28303,156.41808
Elephant Moraine 90702,1990.0,Found,27.6,-76.27992,156.40561
Elephant Moraine 90703,1990.0,Found,9.1,-76.26964,156.44479
Elephant Moraine 90704,1990.0,Found,8.7,-76.27741,156.41501
Elephant Moraine 90705,1990.0,Found,34.7,-76.26767,156.44413
Elephant Moraine 90706,1990.0,Found,10.6,-76.27085,156.44827
Elephant Moraine 90707,1990.0,Found,35.5,-76.28915,156.40901
Elephant Moraine 90708,1990.0,Found,13.8,-76.27974,156.41659
Elephant Moraine 90709,1990.0,Found,5.6,-76.28316,156.41245
Elephant Moraine 90710,1990.0,Found,10.2,-76.26861,156.45217
Elephant Moraine 90711,1990.0,Found,10.2,-76.29072,156.37696
Elephant Moraine 90712,1990.0,Found,24.8,-76.27872,156.41298
Elephant Moraine 90713,1990.0,Found,33.5,-76.28058,156.39828
Elephant Moraine 90714,1990.0,Found,2.4,-76.26659,156.44809
Elephant Moraine 90715,1990.0,Found,2.2,-76.26651,156.44808
Elephant Moraine 90716,1990.0,Found,1.6,-76.26701,156.45035
Elephant Moraine 90717,1990.0,Found,8.1,-76.2727,156.44562
Elephant Moraine 90718,1990.0,Found,2.8,-76.26702,156.45029
Elephant Moraine 90719,1990.0,Found,30.1,-76.27806,156.42597
Elephant Moraine 90720,1990.0,Found,21.6,-76.27728,156.44274
Elephant Moraine 90721,1990.0,Found,19.9,-76.28104,156.403
Elephant Moraine 90722,1990.0,Found,5.2,-76.2667,156.44994
Elephant Moraine 90723,1990.0,Found,22.1,-76.27832,156.42565
Elephant Moraine 90724,1990.0,Found,45.1,-76.27269,156.43966
Elephant Moraine 90725,1990.0,Found,18.5,-76.2773,156.40184
Elephant Moraine 90726,1990.0,Found,13.5,-76.26947,156.44717
Elephant Moraine 90727,1990.0,Found,117.2,-76.27099,156.48286
Elephant Moraine 90728,1990.0,Found,12.3,-76.26703,156.44729
Elephant Moraine 90729,1990.0,Found,16.0,-76.27065,156.44674
Elephant Moraine 90730,1990.0,Found,21.9,-76.27292,156.44431
Elephant Moraine 90731,1990.0,Found,34.3,-76.27125,156.44472
Elephant Moraine 90732,1990.0,Found,7.9,-76.2918,156.38742
Elephant Moraine 90733,1990.0,Found,21.1,-76.27239,156.4385
Elephant Moraine 90734,1990.0,Found,13.6,-76.27068,156.447
Elephant Moraine 90735,1990.0,Found,12.6,-76.27306,156.44351
Elephant Moraine 90736,1990.0,Found,20.3,-76.26893,156.44203
Elephant Moraine 90737,1990.0,Found,15.9,-76.27043,156.44332
Elephant Moraine 90738,1990.0,Found,69.0,-76.26757,156.44486
Elephant Moraine 90739,1990.0,Found,22.8,-76.26871,156.44923
Elephant Moraine 90740,1990.0,Found,11.6,-76.27049,156.44691
Elephant Moraine 90741,1990.0,Found,12.6,-76.26703,156.44833
Elephant Moraine 90742,1990.0,Found,5.3,-76.28286,156.40906
Elephant Moraine 90743,1990.0,Found,21.7,-76.27926,156.42027
Elephant Moraine 90744,1990.0,Found,4.1,-76.29006,156.37444
Elephant Moraine 90745,1990.0,Found,5.0,-76.28912,156.41081
Elephant Moraine 90746,1990.0,Found,28.7,-76.2827,156.44476
Elephant Moraine 90747,1990.0,Found,12.1,-76.28663,156.44656
Elephant Moraine 90748,1990.0,Found,17.8,-76.28653,156.44095
Elephant Moraine 90749,1990.0,Found,10.0,-76.28257,156.46062
Elephant Moraine 90750,1990.0,Found,14.7,-76.28466,156.45988
Elephant Moraine 90751,1990.0,Found,8.6,-76.28163,156.4638
Elephant Moraine 90752,1990.0,Found,17.2,-76.28707,156.4607
Elephant Moraine 90753,1990.0,Found,30.2,-76.28498,156.46089
Elephant Moraine 90754,1990.0,Found,13.6,-76.2805,156.44409
Elephant Moraine 90755,1990.0,Found,21.4,-76.28599,156.44997
Elephant Moraine 90756,1990.0,Found,11.8,-76.28217,156.46237
Elephant Moraine 90757,1990.0,Found,3.7,-76.28575,156.49583
Elephant Moraine 90758,1990.0,Found,44.2,-76.28479,156.46238
Elephant Moraine 90759,1990.0,Found,8.3,-76.28251,156.47597
Elephant Moraine 90760,1990.0,Found,5.4,-76.28384,156.43736
Elephant Moraine 90761,1990.0,Found,12.2,-76.28322,156.45294
Elephant Moraine 90762,1990.0,Found,6.0,-76.2901,156.45746
Elephant Moraine 90763,1990.0,Found,4.9,-76.28583,156.43812
Elephant Moraine 90764,1990.0,Found,27.3,-76.28451,156.46501
Elephant Moraine 90765,1990.0,Found,29.1,-76.28453,156.46033
Elephant Moraine 90766,1990.0,Found,3.2,-76.28521,156.44383
Elephant Moraine 90767,1990.0,Found,14.7,-76.28754,156.46724
Elephant Moraine 90768,1990.0,Found,5.8,-76.28808,156.43718
Elephant Moraine 90769,1990.0,Found,12.5,-76.28336,156.45035
Elephant Moraine 90770,1990.0,Found,5.5,-76.28237,156.46321
Elephant Moraine 90771,1990.0,Found,4.8,-76.28751,156.43651
Elephant Moraine 90772,1990.0,Found,52.3,-76.28387,156.46894
Elephant Moraine 90773,1990.0,Found,25.2,-76.2845,156.46274
Elephant Moraine 90774,1990.0,Found,41.1,-76.28621,156.46293
Elephant Moraine 90775,1990.0,Found,10.0,-76.28897,156.46496
Elephant Moraine 90776,1990.0,Found,5.0,-76.28988,156.45625
Elephant Moraine 90777,1990.0,Found,13.3,-76.28144,156.46482
Elephant Moraine 90778,1990.0,Found,4.8,-76.2915,156.44504
Elephant Moraine 90779,1990.0,Found,14.8,-76.28815,156.46854
Elephant Moraine 90780,1990.0,Found,45.2,-76.28853,156.46812
Elephant Moraine 90781,1990.0,Found,5.8,-76.2829,156.46722
Elephant Moraine 90782,1990.0,Found,3.6,-76.29311,156.43586
Elephant Moraine 90783,1990.0,Found,23.8,-76.28377,156.46178
Elephant Moraine 90784,1990.0,Found,5.7,-76.28484,156.43904
Elephant Moraine 90785,1990.0,Found,7.2,-76.28604,156.45003
Elephant Moraine 90786,1990.0,Found,11.8,-76.29205,156.44469
Elephant Moraine 90787,1990.0,Found,7.7,-76.28296,156.45927
Elephant Moraine 90788,1990.0,Found,4.1,-76.28864,156.43379
Elephant Moraine 90789,1990.0,Found,3.2,-76.28747,156.44953
Elephant Moraine 90790,1990.0,Found,2.5,-76.28762,156.44817
Elephant Moraine 90791,1990.0,Found,14.4,-76.28409,156.46138
Elephant Moraine 90792,1990.0,Found,38.9,-76.28574,156.45715
Elephant Moraine 90793,1990.0,Found,17.5,-76.28317,156.46285
Elephant Moraine 90794,1990.0,Found,13.1,-76.2823,156.46199
Elephant Moraine 90795,1990.0,Found,4.9,-76.28774,156.43651
Elephant Moraine 90796,1990.0,Found,39.7,-76.2858,156.46845
Elephant Moraine 90797,1990.0,Found,27.0,-76.28233,156.47658
Elephant Moraine 90798,1990.0,Found,20.9,-76.28535,156.44404
Elephant Moraine 90799,1990.0,Found,8.5,-76.28668,156.44017
Elephant Moraine 90800,1990.0,Found,10.2,-76.28425,156.43685
Elephant Moraine 90801,1990.0,Found,6.1,-76.28739,156.43946
Elephant Moraine 90802,1990.0,Found,14.7,-76.28402,156.43617
Elephant Moraine 90803,1990.0,Found,1.4,-76.28734,156.46046
Elephant Moraine 90804,1990.0,Found,8.6,-76.28653,156.44975
Elephant Moraine 90805,1990.0,Found,11.9,-76.28725,156.43734
Elephant Moraine 90806,1990.0,Found,14.6,-76.28241,156.46228
Elephant Moraine 90807,1990.0,Found,3.2,-76.29001,156.43971
Elephant Moraine 90808,1990.0,Found,5.2,-76.28631,156.43429
Elephant Moraine 90809,1990.0,Found,5.0,-76.2874,156.43731
Elephant Moraine 90810,1990.0,Found,19.5,-76.28324,156.46829
Elephant Moraine 90811,1990.0,Found,6.1,-76.2826,156.4618
Elephant Moraine 90812,1990.0,Found,3.5,-76.28526,156.45039
Elephant Moraine 90813,1990.0,Found,2.6,-76.28631,156.44991
Elephant Moraine 90814,1990.0,Found,6.3,-76.28735,156.43985
Elephant Moraine 90815,1990.0,Found,43.2,-76.28235,156.44806
